dataset,mecanismo,percentual,estrategia,semente,imp_mae,imp_rmse,imp_acc,LogReg_acc,LogReg_macro_f1,LogReg_weighted_f1,RF_Class_acc,RF_Class_macro_f1,RF_Class_weighted_f1,CatBoost_Class_acc,CatBoost_Class_macro_f1,CatBoost_Class_weighted_f1,Ridge_mae,Ridge_rmse,Ridge_r2,RF_Reg_mae,RF_Reg_rmse,RF_Reg_r2,CatBoost_Reg_mae,CatBoost_Reg_rmse,CatBoost_Reg_r2
adult,MAR,0.1,gain,123,18853.256027195508,60544.66332417581,0.4666629809818664,0.8130458817025982,0.7117449637804473,0.7998401111640708,0.8444444444444444,0.7776296180092557,0.8404689757477158,0.861249309010503,0.8020636205525007,0.8578628250166463,,,,,,,,,
adult,MAR,0.1,gain,999,18423.195166941336,58641.5861291725,0.48294449358690844,0.7484798231066888,0.4280746127094531,0.6408104207944715,0.7997788833609729,0.7045020352213189,0.7878878281317054,0.7837479270315091,0.6435151669899448,0.7546285560939164,,,,,,,,,
bank_marketing,MAR,0.1,dropna,42,,,,0.8653846153846154,0.771484375,0.8625676081730769,0.8782051282051282,0.7903077467279802,0.8747240437901916,0.8814102564102564,0.797270955165692,0.878480031988804,,,,,,,,,
bank_marketing,MAR,0.1,dropna,123,,,,0.803448275862069,0.7775205588231335,0.8016150029401241,0.7896551724137931,0.7606192235348246,0.7870678106324989,0.7896551724137931,0.7619079664598447,0.7876932487604837,,,,,,,,,
bank_marketing,MAR,0.1,dropna,999,,,,0.8298969072164949,0.6504504504504505,0.8131141450729079,0.865979381443299,0.7113095238095238,0.8485517918507609,0.8556701030927835,0.7078313253012047,0.8428145571978636,,,,,,,,,
bank_marketing,MAR,0.1,mean,42,381.4734520549938,1942.9390614093463,0.5395408163265306,0.8381134480560867,0.7415659369163727,0.8276432278699237,0.8546845124282982,0.7802888111475796,0.849958389017256,0.8527724665391969,0.7815244025570468,0.8495122314685851,,,,,,,,,
bank_marketing,MAR,0.1,mean,123,362.02312671599697,1506.4832335374372,0.5279195011337868,0.8107074569789675,0.6996780835822627,0.7989527748897985,0.8419375398342893,0.7615501519756839,0.8368195722208984,0.8438495857233907,0.7702599244449464,0.8409490923171458,,,,,,,,,
bank_marketing,MAR,0.1,mean,999,387.9917973573884,2110.1791448202903,0.5333049886621315,0.8272785213511791,0.7312128259573669,0.813657266034146,0.8419375398342893,0.7676932188332839,0.835073916021344,0.8489483747609943,0.7800827617857479,0.8432226461195445,,,,,,,,,
bank_marketing,MAR,0.1,median,42,349.0750728862974,1446.3512138233002,0.5277777777777778,0.8317399617590823,0.7244658489210547,0.8181526379675444,0.8425748884639898,0.7638265002970885,0.838142032176449,0.8489483747609943,0.7753638641090713,0.8454248402865703,,,,,,,,,
bank_marketing,MAR,0.1,median,123,358.00200437317784,1584.9697674756933,0.5531462585034014,0.8183556405353728,0.7082054076275803,0.8056723668291851,0.847036328871893,0.759959610794933,0.8385590187522313,0.8502230720203952,0.7722627710175864,0.8447030071345754,,,,,,,,,
bank_marketing,MAR,0.1,median,999,297.955721574344,1112.233198180835,0.532312925170068,0.8215423836838751,0.724564263322884,0.8084175252891546,0.8336520076481836,0.7509894834133454,0.8245993639543242,0.8553218610579987,0.7884813078700611,0.8494865746685756,,,,,,,,,
bank_marketing,MAR,0.1,most_frequent,42,337.10568513119534,1540.0292286660576,0.5534297052154195,0.8495857233906947,0.759880161859307,0.8398574873122125,0.8610579987253028,0.7865481967409538,0.8552708296391397,0.8604206500956023,0.7937629081620098,0.8576556989167425,,,,,,,,,
bank_marketing,MAR,0.1,most_frequent,123,351.51621720116617,1598.6898675028463,0.5344387755102041,0.8202676864244742,0.7101813618118364,0.8072895674939253,0.8463989802421925,0.7626512974088229,0.8393001959676901,0.8476736775015934,0.7714758444170209,0.8432161883697143,,,,,,,,,
bank_marketing,MAR,0.1,most_frequent,999,336.0920189504373,1697.4461046653116,0.5359977324263039,0.8260038240917782,0.7285847261464451,0.8120127834294164,0.8387507966857871,0.7622529363745095,0.8314448212628,0.8406628425748884,0.7663142166745307,0.8339420628324832,,,,,,,,,
bank_marketing,MAR,0.1,constant,42,357.4026967930029,1456.3074184428444,0.5467687074829932,0.8260038240917782,0.7139532414385379,0.8115125572924283,0.851497769279796,0.7726489985914048,0.8456097117283903,0.8578712555768006,0.7867745326568856,0.8538691221674013,,,,,,,,,
bank_marketing,MAR,0.1,constant,123,358.6856778425656,1451.8282614821192,0.5221088435374149,0.8132568514977693,0.6913749987412432,0.7968163987425787,0.8355640535372849,0.7467961869495596,0.8283020967443171,0.8457616316124921,0.7646772274282314,0.8397749437899843,,,,,,,,,
bank_marketing,MAR,0.1,constant,999,402.01457725947523,1999.1337980284925,0.5148809523809523,0.8170809432759719,0.7180073907497271,0.8037646055708315,0.8457616316124921,0.7737921617409458,0.8392559168218438,0.8413001912045889,0.7694260749475473,0.8354747776723401,,,,,,,,,
bank_marketing,MAR,0.1,knn3,42,348.3799198250729,1478.0973144345446,0.5418083900226758,0.8304652644996813,0.7266249724891791,0.8184382606680616,0.8406628425748884,0.7517467912204754,0.8327086910160272,0.8534098151688974,0.7778627251104315,0.8484559076240801,,,,,,,,,
bank_marketing,MAR,0.1,knn3,123,405.41806365403306,1692.4402061918352,0.5191326530612245,0.8126195028680688,0.6831287197269864,0.7932539819596318,0.8438495857233907,0.760388584322611,0.8372700467360723,0.8495857233906947,0.7760686034979076,0.8458240020168704,,,,,,,,,
bank_marketing,MAR,0.1,knn3,999,321.401056851312,1454.0653178153439,0.5419501133786848,0.8215423836838751,0.7232692675945616,0.8078787418746657,0.8476736775015934,0.7719788756160519,0.8393840918968716,0.8463989802421925,0.7735294769417265,0.839439533297766,,,,,,,,,
bank_marketing,MAR,0.1,knn5,42,342.4271137026239,1772.925117593733,0.5316043083900227,0.8311026131293817,0.725912126551688,0.8184407953005853,0.8438495857233907,0.760388584322611,0.8374503080781904,0.8502230720203952,0.7772595277030876,0.8467292720141099,,,,,,,,,
bank_marketing,MAR,0.1,knn5,123,442.00619533527697,2391.892197731435,0.5663265306122449,0.8234544295729764,0.7199017816575312,0.812491308567253,0.851497769279796,0.775218355043302,0.8464069112180606,0.8578712555768006,0.7877101513994116,0.8540598430438825,,,,,,,,,
bank_marketing,MAR,0.1,knn5,999,360.31151603498546,1527.901359088654,0.5242346938775511,0.8215423836838751,0.7219564061669326,0.807330966232043,0.8444869343530912,0.7674640660077554,0.8361278633698763,0.8444869343530912,0.7709543866366726,0.8375389770885476,,,,,,,,,
bank_marketing,MAR,0.1,knn7,42,386.7877446897126,1633.9353176064635,0.5471938775510204,0.8387507966857871,0.7429029978685192,0.8284456575645152,0.8597833014659019,0.7865570121197131,0.8546837557442957,0.8597833014659019,0.7870405559476628,0.8548650351386053,,,,,,,,,
bank_marketing,MAR,0.1,knn7,123,379.92693148688045,1556.8187121746228,0.5245181405895691,0.8145315487571702,0.7035511222528035,0.8021618553863709,0.8444869343530912,0.761641604446946,0.8380384329982343,0.8604206500956023,0.7924248364552178,0.8570132874966966,,,,,,,,,
bank_marketing,MAR,0.1,knn7,999,378.82504685547684,1454.8291493990166,0.5616496598639455,0.8266411727214786,0.7336748142822909,0.8144061179970117,0.8425748884639898,0.7673946955069243,0.83524229116885,0.8355640535372849,0.7593432385771833,0.828831071015328,,,,,,,,,
bank_marketing,MAR,0.1,iterative,42,379.4741486091731,1502.3822765805435,0.5365646258503401,0.8387507966857871,0.7383236528965172,0.8266623441926343,0.851497769279796,0.7661140956471837,0.8431215228158373,0.8502230720203952,0.7732888988634162,0.8452568617181394,,,,,,,,,
bank_marketing,MAR,0.1,iterative,123,318.40215742399704,1314.9699365495876,0.5415249433106576,0.8126195028680688,0.6939515615379717,0.7975582697821609,0.8502230720203952,0.7696361999453947,0.8437101243850234,0.8540471637985978,0.7790772674030737,0.849043702441785,,,,,,,,,
bank_marketing,MAR,0.1,iterative,999,325.9659072581233,1655.5237505443276,0.5473356009070295,0.8240917782026769,0.7278629926247682,0.8108899726785909,0.8362014021669854,0.7564072281689086,0.8279376402718615,0.8362014021669854,0.7605272956942982,0.8295949325542905,,,,,,,,,
bank_marketing,MAR,0.1,gain,42,310.2314360842032,1675.2316826822537,0.49929138321995464,0.8145315487571702,0.6532823130155726,0.7821310013885314,0.8107074569789675,0.6643826095724416,0.7851429807428852,0.8291905672402804,0.7266408362804244,0.8178791505058945,,,,,,,,,
bank_marketing,MAR,0.1,gain,123,369.2632592506015,1495.3941308981248,0.5277777777777778,0.8164435946462715,0.7153626752401205,0.8075787439603845,0.834289356277884,0.7483206570290559,0.8282893598199506,0.8406628425748884,0.7653221174556071,0.8376119245723078,,,,,,,,,
bank_marketing,MAR,0.1,gain,999,338.131462917738,1700.4696652130488,0.5422335600907029,0.8177182919056724,0.7132602150097895,0.8020550955812634,0.8393881453154876,0.761405109489051,0.8313898852307249,0.8368387507966858,0.7636759016069361,0.8311399263466251,,,,,,,,,
air_quality_uci,MAR,0.1,dropna,42,,,,,,,,,,,,,0.6476200185532459,0.860771964084144,0.9900008189052298,0.1850731707317068,0.5244506068490983,0.9962880903909481,,,
air_quality_uci,MAR,0.1,dropna,123,,,,,,,,,,,,,0.43526460416347407,0.5315465135428741,0.9962930004679118,0.24174999999999913,0.45436191521737124,0.9972914065345928,,,
air_quality_uci,MAR,0.1,dropna,999,,,,,,,,,,,,,0.3568260323628079,0.483170199140051,0.9916386363812298,0.08489473684210512,0.12565847616288756,0.9994344638020497,,,
air_quality_uci,MAR,0.1,mean,42,203.25186300285992,343.6181205306894,,,,,,,,,,,0.9193997070751613,1.2053215109125304,0.9755827027583291,0.20612048192771099,0.37524257214741397,0.9976334483690332,,,
air_quality_uci,MAR,0.1,mean,123,167.45439769210398,288.97623768100885,,,,,,,,,,,0.9107077733180736,1.164572869067984,0.9764095762402395,0.2605240963855426,0.4864312814429863,0.9958842840156693,,,
air_quality_uci,MAR,0.1,mean,999,146.7762417467189,239.97324679314542,,,,,,,,,,,0.6574526196446908,0.879082741859803,0.9824579510281635,0.1464518072289153,0.3175113981447077,0.9977115604140225,,,
air_quality_uci,MAR,0.1,median,42,168.43016727642276,284.5042452247566,,,,,,,,,,,0.912070866822724,1.1496399543452962,0.9777865777048304,0.2036927710843377,0.564859269177645,0.9946374383870199,,,
air_quality_uci,MAR,0.1,median,123,168.48578760162604,277.12876121951155,,,,,,,,,,,1.0257995743867676,1.3715457953625443,0.9672792663908946,0.32272891566265066,0.7360816031568949,0.9905755864922063,,,
air_quality_uci,MAR,0.1,median,999,166.9661963414634,294.4907418537618,,,,,,,,,,,0.8047607354259144,1.0477860477494074,0.9750789674078068,0.27817469879518,0.6465377811154099,0.9905112582297562,,,
air_quality_uci,MAR,0.1,most_frequent,42,198.56852642276422,340.09149018388547,,,,,,,,,,,0.9332930320637637,1.2818706567896352,0.9723827654778087,0.23842771084337466,0.49411397519391015,0.9958965792507574,,,
air_quality_uci,MAR,0.1,most_frequent,123,144.1836405487805,252.68370359129835,,,,,,,,,,,0.75327184720644,1.045985242663147,0.9809693544482366,0.22963253012048185,0.7401985609541221,0.9904698688166897,,,
air_quality_uci,MAR,0.1,most_frequent,999,198.42062530487803,333.43017227004214,,,,,,,,,,,0.7595712189748302,0.947500710777233,0.979621139342054,0.10560843373493911,0.21259530818021585,0.9989740453542147,,,
air_quality_uci,MAR,0.1,constant,42,219.431874796748,367.6882719633586,,,,,,,,,,,1.9110042388956867,2.4735553964171464,0.8971663958203001,0.22476506024096365,0.5376199165756376,0.9951421681974738,,,
air_quality_uci,MAR,0.1,constant,123,195.80907245934958,354.18643129638883,,,,,,,,,,,1.8735289844424403,2.6265182590828076,0.8800049711456359,0.2520963855421675,0.5364388713083738,0.9949945527829415,,,
air_quality_uci,MAR,0.1,constant,999,210.8991119918699,360.62932155660894,,,,,,,,,,,1.8127624304755372,2.263589963383477,0.8836901943051317,0.30495180722891496,0.8241866673579485,0.9845804400254409,,,
air_quality_uci,MAR,0.1,knn3,42,178.8137758807588,298.0195397336239,,,,,,,,,,,0.5555987399463255,0.7685793398409135,0.9900718303996255,0.23843975903614467,0.558293921164863,0.9947613718321319,,,
air_quality_uci,MAR,0.1,knn3,123,165.48535772357724,284.7273995472734,,,,,,,,,,,0.5151651497686229,0.7254047247983134,0.9908470062494353,0.18873493975903677,0.46929943943650965,0.9961690853453787,,,
air_quality_uci,MAR,0.1,knn3,999,148.8284929200542,262.29232630543333,,,,,,,,,,,0.517950177814646,0.7257793817627078,0.9880427842973778,0.23839759036144548,0.5282168799737059,0.9936664768514217,,,
air_quality_uci,MAR,0.1,knn5,42,160.4843539430894,282.5824587586906,,,,,,,,,,,0.571124507072335,0.8243020890360389,0.9885800401665301,0.24218674698795234,0.6857812755035846,0.9920957071645923,,,
air_quality_uci,MAR,0.1,knn5,123,175.80478215447155,298.74451007338456,,,,,,,,,,,0.4491718524557053,0.5812308167121325,0.9941237580294251,0.12826506024096415,0.24745158952131766,0.9989349183517992,,,
air_quality_uci,MAR,0.1,knn5,999,156.34844422764226,274.4328184547217,,,,,,,,,,,0.47514758432433474,0.6283586413501981,0.9910373591264046,0.22646987951807174,0.5796830874949783,0.992372151292045,,,
air_quality_uci,MAR,0.1,knn7,42,148.65157514518003,256.7305130423946,,,,,,,,,,,0.5396592286353108,0.7272234748962845,0.9911115188749328,0.20306626506024134,0.4242796233560839,0.9969745071931366,,,
air_quality_uci,MAR,0.1,knn7,123,177.62704018583042,313.4635222094597,,,,,,,,,,,0.46871968618406074,0.6032199431598877,0.9936707275796095,0.09962650602409649,0.18692134806234956,0.9993922566508261,,,
air_quality_uci,MAR,0.1,knn7,999,158.79298119918698,272.3779077808951,,,,,,,,,,,0.46559199690947,0.5824036743317101,0.9923003847605313,0.16189156626505966,0.3616235978279403,0.9970315185705895,,,
air_quality_uci,MAR,0.1,iterative,42,171.57750227164414,304.3339451858492,,,,,,,,,,,0.5338416507384222,0.7395202944693746,0.9908083819586825,0.17721084337349557,0.364459651195298,0.9977675040184831,,,
air_quality_uci,MAR,0.1,iterative,123,160.23954067051386,275.3565218742882,,,,,,,,,,,0.4283381146763284,0.537676901330135,0.9949714223012966,0.09342771084337333,0.18572166309986024,0.9994000327645187,,,
air_quality_uci,MAR,0.1,iterative,999,167.37908197438725,286.81075595957884,,,,,,,,,,,0.45183955664103853,0.5574068872414828,0.9929471366094268,0.12234939759036133,0.22278702888849777,0.9988733199239916,,,
air_quality_uci,MAR,0.1,gain,42,627.0464639227642,923.2649875923807,,,,,,,,,,,6.103486867287608,7.73336076655387,-0.005144075081507715,6.103936696863094,7.7334770642671655,-0.005174306914719651,,,
air_quality_uci,MAR,0.1,gain,123,600.9032059959349,874.1101361809607,,,,,,,,,,,6.054306180850482,7.593095817906097,-0.002859670080958665,6.053528607622623,7.593482120139526,-0.0029617145683225043,,,
air_quality_uci,MAR,0.1,gain,999,584.0202525406504,888.319237470784,,,,,,,,,,,5.50032535588648,6.695895524514064,-0.01774305739961224,5.506674844612945,6.700324099246745,-0.019089745577846484,,,
communities_crime,MAR,0.1,dropna,42,,,,,,,,,,,,,,,,,,,,,
communities_crime,MAR,0.1,dropna,123,,,,,,,,,,,,,,,,,,,,,
communities_crime,MAR,0.1,dropna,999,,,,,,,,,,,,,,,,,,,,,
communities_crime,MAR,0.1,mean,42,0.19251762056674718,0.27560703092462346,,,,,,,,,,,0.20251502940972535,0.26332071556520414,0.03480578465233353,0.1156015625,0.15061256847039695,0.6842327485682203,,,
communities_crime,MAR,0.1,mean,123,0.19010618641814978,0.2726669870632034,,,,,,,,,,,0.18190000193537112,0.22395956105145048,0.36211713790406574,0.13804999999999995,0.16942051602447677,0.6349656621932906,,,
communities_crime,MAR,0.1,mean,999,0.18781088751018796,0.2681770157665657,,,,,,,,,,,0.15721882269114157,0.2142833550018481,0.28456934128166167,0.13797187500000002,0.17123399651500285,0.5431531251248158,,,
communities_crime,MAR,0.1,median,42,0.1931795346377578,0.27322252588596563,,,,,,,,,,,0.21136977352083508,0.25051738247631056,0.126384385249933,0.11850312500000001,0.15282269137794952,0.6748974732981431,,,
communities_crime,MAR,0.1,median,123,0.19422131147540983,0.2772704099288359,,,,,,,,,,,0.15412082570561136,0.18863423292203876,0.5474748305972842,0.14962499999999998,0.18209672052236411,0.5782977018771043,,,
communities_crime,MAR,0.1,median,999,0.19071655208884186,0.2720495539596133,,,,,,,,,,,0.17862732700734468,0.23110031373493797,0.16786892124279917,0.13162812499999996,0.16717693658217328,0.5645448833358506,,,
communities_crime,MAR,0.1,most_frequent,42,0.19768640930724485,0.28163330569891776,,,,,,,,,,,0.1783530462199407,0.2350853834898404,0.23069968134086494,0.11549843750000001,0.15358042019980933,0.6716656200254749,,,
communities_crime,MAR,0.1,most_frequent,123,0.19430195663670016,0.27885469662481877,,,,,,,,,,,0.16658345030017466,0.21163589815517447,0.43038634720253066,0.1494125,0.1768919408848238,0.6020598006867326,,,
communities_crime,MAR,0.1,most_frequent,999,0.19739291380222104,0.2857048026680393,,,,,,,,,,,0.15437567819579806,0.20475072618556378,0.3468069218994757,0.13359062500000002,0.1666882260014186,0.5670871056054101,,,
communities_crime,MAR,0.1,constant,42,0.21366208355367527,0.2992564821255006,,,,,,,,,,,0.20940096846169193,0.2550669869621273,0.09436507740991573,0.11324062499999998,0.14510958251438805,0.7068858108025443,,,
communities_crime,MAR,0.1,constant,123,0.215579058699101,0.3038402193588809,,,,,,,,,,,0.17692418802638282,0.23913661576659245,0.2727330085323857,0.1562484375,0.18928697748062331,0.5443376014163122,,,
communities_crime,MAR,0.1,constant,999,0.21182707562136435,0.298394567345417,,,,,,,,,,,0.18389493075456803,0.2273699662455478,0.19451609473856135,0.1361203125,0.17212610248376042,0.5383805041784098,,,
communities_crime,MAR,0.1,knn3,42,0.19768288383571303,0.2791180142087003,,,,,,,,,,,0.1618392929899311,0.2138902819752053,0.36316523560580327,0.11552812500000001,0.14992445701919355,0.6871114818324058,,,
communities_crime,MAR,0.1,knn3,123,0.1857932310946589,0.26274569222674676,,,,,,,,,,,0.17073710900320258,0.2057157716336375,0.4618084223303309,0.14049062499999998,0.17144078788316386,0.6262079789267065,,,
communities_crime,MAR,0.1,knn3,999,0.1950167459897761,0.2758757136211934,,,,,,,,,,,0.1643305593356566,0.20501463691395322,0.3451219876314189,0.1279875,0.16666108011470468,0.5672280975369274,,,
communities_crime,MAR,0.1,knn5,42,0.19495452141723954,0.2789471119665123,,,,,,,,,,,0.17581716951865498,0.23215074385462509,0.24978660127280028,0.11085,0.14608746523915048,0.7029219499662192,,,
communities_crime,MAR,0.1,knn5,123,0.1894156530936013,0.2707412841445561,,,,,,,,,,,0.15581295443694002,0.2029335013874365,0.4762678719020772,0.14109999999999998,0.1744137286740926,0.6131317826636518,,,
communities_crime,MAR,0.1,knn5,999,0.1940988894764675,0.2751079649609976,,,,,,,,,,,0.16765756793885223,0.20821208966764257,0.32453545470162937,0.13591562499999998,0.1678437908443443,0.561063969437831,,,
communities_crime,MAR,0.1,knn7,42,0.19743333081513936,0.2801897108750242,,,,,,,,,,,0.133494351268965,0.17456880344537937,0.5757929055015418,0.10829531249999999,0.1440263674861308,0.7112455592062783,,,
communities_crime,MAR,0.1,knn7,123,0.1862189317821259,0.268618913761002,,,,,,,,,,,0.16782730668818674,0.20194579971454554,0.48135359936109867,0.14185781249999996,0.17292133101138793,0.6197240513804356,,,
communities_crime,MAR,0.1,knn7,999,0.19888683236382868,0.2818647511526543,,,,,,,,,,,0.16079254985907582,0.2122892667520019,0.2978227632352126,0.13424843749999998,0.1716349956120546,0.5410109139626859,,,
communities_crime,MAR,0.1,iterative,42,0.19367880476225569,0.2735466570777737,,,,,,,,,,,0.15802920770039333,0.2084609506196365,0.3950853743882349,0.11268125000000002,0.1498532427910721,0.687408655792437,,,
communities_crime,MAR,0.1,iterative,123,0.1936006159082092,0.27640793944783226,,,,,,,,,,,0.16775724440338188,0.25359326257996057,0.18214344067629284,0.14173906249999996,0.17282092655766543,0.6201655274424446,,,
communities_crime,MAR,0.1,iterative,999,0.19353197789638327,0.2740489235633326,,,,,,,,,,,0.1401222799667206,0.19308481121601304,0.41911936818414974,0.1373125,0.17235364715462217,0.537159207888101,,,
communities_crime,MAR,0.1,gain,42,0.3826017979904812,0.46140171095079785,,,,,,,,,,,0.24066053921568628,0.27331068254039376,-0.039819291828458336,0.24004367647058827,0.27296518841259065,-0.03719206635958949,,,
communities_crime,MAR,0.1,gain,123,0.38470914859862504,0.4642655390459615,,,,,,,,,,,0.23081556372549017,0.28645443072732196,-0.04354890588850191,0.23078125,0.28632207639650653,-0.042584799252289196,,,
communities_crime,MAR,0.1,gain,999,0.38601269169751457,0.4663116299474205,,,,,,,,,,,0.22192095588235294,0.259377300715189,-0.04822522132624574,0.22160252450980397,0.25906897014472674,-0.04573458100992678,,,
adult,MAR,0.15,dropna,42,,,,0.9008264462809917,0.7265248312439729,0.8835045466499837,0.8991735537190083,0.761016674761211,0.8916650276886933,0.9024793388429752,0.760225433098899,0.8930160961861804,,,,,,,,,
adult,MAR,0.15,dropna,123,,,,0.7908082408874801,0.7291845493562232,0.7785244485556682,0.838351822503962,0.802449355432781,0.834614762734471,0.8526148969889065,0.8177461682997655,0.8481931379160083,,,,,,,,,
adult,MAR,0.15,dropna,999,,,,0.8457609805924413,0.7355554482242938,0.8298927789381669,0.8478038815117467,0.768077714976191,0.8432203214147548,0.8702757916241062,0.797072615011988,0.8644245173030696,,,,,,,,,
adult,MAR,0.15,mean,42,18664.823192801,60090.69728129983,0.47112265959015187,0.8096185737976783,0.701786376475551,0.7899117887014853,0.8414593698175787,0.7750312202973559,0.8351071357841089,0.8605859590934217,0.8019352501333615,0.854902011882136,,,,,,,,,
adult,MAR,0.15,mean,123,18278.31060718247,58607.188146667446,0.46185316231755863,0.8028745163073522,0.6743742355290916,0.7798294993919971,0.8404643449419569,0.7692020574080382,0.8353174666341948,0.8587064676616916,0.793787863651608,0.8534362282819568,,,,,,,,,
adult,MAR,0.15,mean,999,17536.64061884162,55800.78567881448,0.4648017101577473,0.8151464897733555,0.7094757468062627,0.7965499887195683,0.8438916528468767,0.7790842925142787,0.8385472614252867,0.8629076838032061,0.8042604956709664,0.8575061249689704,,,,,,,,,
adult,MAR,0.15,median,42,18096.652611921963,58942.74769897129,0.47460563172637477,0.8165837479270315,0.7138270975124259,0.7980989261273561,0.8440022111663903,0.7797254248082066,0.8382007247185885,0.8629076838032061,0.8053335125444794,0.8573597762657724,,,,,,,,,
adult,MAR,0.15,median,123,18010.213941717037,57798.47222000514,0.47665118679050567,0.8195688225538972,0.7170186335403727,0.8048407696964912,0.8476506357103372,0.7814159283965174,0.8434469467143205,0.8644555002763958,0.8026067331343755,0.859569166707996,,,,,,,,,
adult,MAR,0.15,median,999,17979.90766131014,58679.69796993709,0.47639318885448917,0.8163626312880045,0.7124101656539054,0.7983363026574498,0.844555002763958,0.780542996576288,0.8394445252996404,0.8619126589275843,0.8036185404305445,0.8567906310645124,,,,,,,,,
adult,MAR,0.15,most_frequent,42,18329.1636198339,58979.91525319399,0.4755454813504349,0.8134881149806523,0.7079084584335571,0.7942088580936965,0.8478717523493643,0.7860890067948716,0.8425844406541022,0.8606965174129353,0.8008278314440054,0.8544911323377126,,,,,,,,,
adult,MAR,0.15,most_frequent,123,18988.309769521842,61039.94120381017,0.4620190181335692,0.8075179657269209,0.6846412983001463,0.7861244545543173,0.8446655610834716,0.7755191623628539,0.8397481777481607,0.8582642343836374,0.792085429568437,0.8525580470195989,,,,,,,,,
adult,MAR,0.15,most_frequent,999,18580.89196029289,59993.97822779348,0.46852425180598556,0.8005527915975678,0.6775098732236656,0.7765035940202809,0.8367053620784964,0.7726157693772695,0.8326080057771059,0.8601437258153676,0.8031803863582988,0.8558006516397465,,,,,,,,,
adult,MAR,0.15,constant,42,21246.346380657527,66917.89178918551,0.4603236031254607,0.7981205085682698,0.6578827510219083,0.7655250981629163,0.8501934770591487,0.7888235242527528,0.8447688565383209,0.866113875069099,0.8102422163455925,0.8608431786573256,,,,,,,,,
adult,MAR,0.15,constant,123,20998.515627303554,65527.25622178568,0.4690771045260209,0.8061912658927585,0.6531652260356071,0.771933605505297,0.8441127694859039,0.774118503457266,0.8389413957098059,0.8618021006080707,0.797866095274083,0.8564730527878209,,,,,,,,,
adult,MAR,0.15,constant,999,20785.866651923927,65551.061552267,0.47353678313430636,0.7994472084024323,0.6649292888466152,0.7704358406531756,0.8449972360420122,0.7827715434077652,0.8405497893055012,0.8630182421227197,0.807031746752481,0.8586859537904988,,,,,,,,,
adult,MAR,0.15,knn3,42,18186.45827804806,58442.21799596295,0.47082780480613295,0.8163626312880045,0.7096174556734366,0.7961386638438878,0.8474295190713101,0.7814799108083841,0.8404748813716174,0.8615809839690437,0.8020237723779498,0.8553863616789803,,,,,,,,,
adult,MAR,0.15,knn3,123,18584.532515930347,59346.79569542697,0.4583517617573345,0.8064123825317855,0.6874671994671995,0.7868652977880175,0.8437810945273632,0.7719635974211227,0.8379377875327065,0.8568269762299613,0.7893205869855052,0.8508015035962276,,,,,,,,,
adult,MAR,0.15,knn3,999,18605.37170540731,58781.89013931853,0.47174922600619196,0.8008844665561083,0.6795296058447343,0.7775335761820729,0.8393587617468214,0.7736263044247045,0.8342474360748718,0.8614704256495301,0.8029220726996873,0.856304394506897,,,,,,,,,
adult,MAR,0.15,knn5,42,18372.584249840285,59326.43355758331,0.4733709273182957,0.8187949143173023,0.7201562997727706,0.8018040915140079,0.8453289110005527,0.783056371478213,0.84017594188201,0.862465450525152,0.8053688809403419,0.857174198720395,,,,,,,,,
adult,MAR,0.15,knn5,123,18755.048685439087,60283.301301936524,0.47309450095827804,0.810171365395246,0.6888478251605457,0.7890127805632383,0.8413488114980652,0.7670586699895932,0.8348767846830163,0.8562741846323936,0.7880773394344087,0.8500539305780851,,,,,,,,,
adult,MAR,0.15,knn5,999,19040.05984569266,61416.38199892842,0.4730392156862745,0.810171365395246,0.6981596898463954,0.7895376356888788,0.8432283029297954,0.7765481647060595,0.8372094116835324,0.8590381426202321,0.7991861347654385,0.8536686733047859,,,,,,,,,
adult,MAR,0.15,knn7,42,18312.910613368153,58792.53830702672,0.4549609317411175,0.8117191818684356,0.7063586058306737,0.7927978381097162,0.8473189607517966,0.785419246431582,0.842056593107859,0.8614704256495301,0.8032590567327409,0.8558504256016694,,,,,,,,,
adult,MAR,0.15,knn7,123,18520.98238593683,58945.7785874399,0.4695378151260504,0.8174682144831399,0.7148531897192829,0.803038567617157,0.8411276948590382,0.7712968011466634,0.8364471527634709,0.8592592592592593,0.7954445924121203,0.85434558043829,,,,,,,,,
adult,MAR,0.15,knn7,999,18296.509568739777,58486.78708400025,0.45860975969335105,0.8053067993366501,0.6900261432304341,0.7839685923235162,0.8494195688225539,0.7861077817779163,0.8439388085541093,0.863681592039801,0.8069917319663709,0.8589747839920886,,,,,,,,,
adult,MAR,0.15,iterative,42,18307.394582789824,58954.199569548386,0.47058823529411764,0.8036484245439469,0.6871842909649244,0.7809844492832348,0.840906578220011,0.7737446594712196,0.8343239469790074,0.8583747927031509,0.7977535097439208,0.8521682114308711,,,,,,,,,
adult,MAR,0.15,iterative,123,18231.816493385406,59238.81752014851,0.4631062951496388,0.8075179657269209,0.6887032474278946,0.7878501750278158,0.8463239358761747,0.7765237561990082,0.840911142516442,0.862244333886125,0.7991692895077707,0.8571923575559588,,,,,,,,,
adult,MAR,0.15,iterative,999,18379.35254496372,58995.232315603535,0.45072239422084626,0.8098396904367053,0.7026278481964996,0.7913623779092092,0.8434494195688226,0.7765553261665714,0.8373128428049063,0.8602542841348811,0.8007472309970503,0.8548609683740582,,,,,,,,,
